user_id,age_bucket,income_bucket,cibil_score,employment_type,payment_streak,utilization_ratio,spending_category,account_age_months,delinquency_count,transaction_frequency,risk_tier,initial_credit_limit
USER_05313,26-35,high,783,salaried,28,0.4697,mixed,48,0,20,Prime,415992.77
USER_05314,18-25,mid,703,salaried,19,0.2178,mixed,51,0,8,Near-Prime,97306.81
USER_05315,36-50,mid,892,salaried,25,0.3549,mixed,88,0,40,Prime,234480.26
USER_05316,36-50,high,885,salaried,21,0.4751,essentials,44,1,29,Prime,333388.18
USER_05317,26-35,high,856,salaried,35,0.2536,lifestyle,83,0,30,Prime,478784.16
USER_05318,26-35,mid,451,gig,12,0.6564,essentials,18,4,10,Deep-Subprime,22778.21
USER_05319,36-50,mid,711,self_employed,13,0.6204,essentials,31,0,6,Near-Prime,103689.21
USER_05320,26-35,high,882,salaried,34,0.3501,lifestyle,54,0,23,Prime,403026.78
USER_05321,18-25,mid,852,salaried,26,0.2405,essentials,89,1,31,Prime,270690.87
USER_05322,36-50,mid,745,salaried,22,0.4453,mixed,36,1,30,Near-Prime,98722.9
USER_05323,26-35,mid,598,salaried,16,0.2713,essentials,11,1,15,Subprime,42013.63
USER_05324,36-50,very_high,858,self_employed,33,0.0657,mixed,119,0,30,Prime,492117.96
USER_05325,26-35,mid,753,gig,24,0.2529,mixed,116,0,24,Prime,239675.69
USER_05326,18-25,mid,781,salaried,25,0.5057,essentials,53,0,8,Prime,325629.1
USER_05327,51+,mid,711,gig,28,0.4573,essentials,43,0,6,Near-Prime,82973.04
USER_05328,26-35,low,418,student,7,0.8369,essentials,1,3,9,Deep-Subprime,22348.18
USER_05329,18-25,mid,742,salaried,20,0.6559,essentials,56,2,19,Near-Prime,100443.75
USER_05330,36-50,mid,857,self_employed,36,0.4617,mixed,96,0,21,Prime,290638.98
USER_05331,36-50,low,586,gig,14,0.4488,mixed,59,2,5,Subprime,35332.34
USER_05332,18-25,low,652,self_employed,15,0.2176,lifestyle,46,2,11,Subprime,43568.75
USER_05333,36-50,mid,853,salaried,32,0.3513,mixed,43,0,32,Prime,347622.75
USER_05334,36-50,very_high,900,salaried,27,0.2684,lifestyle,38,0,17,Prime,500000.0
USER_05335,51+,high,807,salaried,30,0.2986,mixed,88,0,13,Prime,409206.67
USER_05336,26-35,mid,596,self_employed,4,0.6216,mixed,26,0,23,Subprime,40313.04
USER_05337,36-50,low,721,self_employed,15,0.4893,mixed,89,2,8,Near-Prime,86235.52
USER_05338,51+,high,708,salaried,11,0.207,mixed,32,2,28,Near-Prime,111078.81
USER_05339,36-50,very_high,669,salaried,9,0.5503,lifestyle,63,0,15,Subprime,75000.0
USER_05340,51+,high,807,self_employed,31,0.3509,mixed,62,0,27,Prime,393310.14
USER_05341,36-50,mid,865,salaried,23,0.2864,mixed,48,4,19,Prime,209111.3
USER_05342,36-50,high,811,self_employed,28,0.238,lifestyle,106,0,40,Prime,384384.29
USER_05343,26-35,low,591,gig,14,0.7158,mixed,37,2,18,Subprime,29581.16
USER_05344,36-50,mid,711,self_employed,28,0.2332,mixed,58,1,26,Near-Prime,76830.23
USER_05345,26-35,mid,842,salaried,27,0.6845,essentials,116,0,12,Prime,311346.58
USER_05346,26-35,very_high,834,salaried,26,0.3582,lifestyle,101,0,35,Prime,485110.82
USER_05347,36-50,low,585,salaried,16,0.4994,mixed,13,2,14,Subprime,44307.79
USER_05348,18-25,mid,662,salaried,7,0.4051,lifestyle,66,3,22,Subprime,38580.84
USER_05349,36-50,high,710,salaried,32,0.3132,lifestyle,38,0,31,Near-Prime,112460.89
USER_05350,26-35,mid,826,gig,21,0.3269,essentials,119,1,37,Prime,222582.6
USER_05351,26-35,high,408,salaried,9,0.8867,mixed,12,4,4,Deep-Subprime,29590.28
USER_05352,36-50,low,612,gig,10,0.3661,mixed,19,2,10,Subprime,26345.19
USER_05353,26-35,mid,748,salaried,27,0.5636,essentials,37,1,18,Near-Prime,107695.23
USER_05354,26-35,mid,736,self_employed,9,0.5007,lifestyle,81,3,38,Near-Prime,80755.82
USER_05355,18-25,low,515,student,5,0.6946,mixed,7,3,9,Deep-Subprime,11655.64
USER_05356,26-35,high,469,salaried,3,0.3228,lifestyle,9,0,10,Deep-Subprime,27223.34
USER_05357,51+,mid,694,salaried,25,0.3464,mixed,54,0,18,Near-Prime,90004.82
USER_05358,26-35,mid,737,salaried,21,0.4972,lifestyle,69,2,20,Near-Prime,106171.0
USER_05359,26-35,mid,765,salaried,29,0.2952,mixed,63,0,29,Prime,276638.48
USER_05360,36-50,high,621,gig,8,0.4685,lifestyle,32,1,22,Subprime,54476.37
USER_05361,26-35,low,697,self_employed,15,0.4669,essentials,61,0,26,Near-Prime,72993.14
USER_05362,51+,high,897,self_employed,24,0.6905,lifestyle,43,0,24,Prime,349978.72
USER_05363,18-25,mid,843,salaried,33,0.7408,essentials,81,0,28,Prime,273510.72
USER_05364,51+,low,359,gig,5,0.6779,essentials,6,1,15,Deep-Subprime,20566.99
USER_05365,18-25,low,620,gig,11,0.9328,mixed,65,3,8,Subprime,31141.19
USER_05366,51+,mid,516,gig,4,0.273,mixed,39,3,13,Deep-Subprime,26783.87
USER_05367,36-50,mid,683,self_employed,18,0.5349,essentials,80,4,17,Near-Prime,110256.24
USER_05368,51+,mid,630,student,4,0.4264,mixed,10,5,15,Subprime,53911.25
USER_05369,36-50,low,596,gig,10,0.3576,essentials,64,5,5,Subprime,30261.27
USER_05370,51+,very_high,815,salaried,19,0.2838,mixed,114,0,22,Prime,414882.61
USER_05371,18-25,high,875,salaried,32,0.3165,mixed,30,0,31,Prime,439218.99
USER_05372,18-25,low,450,salaried,5,0.8894,essentials,15,2,16,Deep-Subprime,13334.46
USER_05373,18-25,mid,879,salaried,33,0.3512,lifestyle,33,0,20,Prime,346136.71
USER_05374,18-25,high,752,salaried,11,0.4466,mixed,92,0,9,Near-Prime,132745.67
USER_05375,26-35,high,733,salaried,15,0.5507,essentials,55,0,16,Near-Prime,116894.15
USER_05376,18-25,mid,731,salaried,19,0.3229,essentials,78,0,6,Near-Prime,97552.18
USER_05377,26-35,mid,760,salaried,19,0.503,mixed,110,1,17,Prime,251774.27
USER_05378,36-50,mid,620,gig,2,0.2794,essentials,11,1,14,Subprime,50463.36
USER_05379,26-35,mid,797,self_employed,24,0.3485,essentials,35,0,14,Prime,254911.04
USER_05380,26-35,mid,614,self_employed,12,0.4421,essentials,56,0,6,Subprime,39756.41
USER_05381,51+,mid,824,salaried,26,0.1709,lifestyle,106,0,32,Prime,232767.42
USER_05382,36-50,mid,714,gig,25,0.4198,essentials,12,0,8,Near-Prime,101171.75
USER_05383,18-25,low,590,student,9,0.5698,mixed,6,3,24,Subprime,29758.26
USER_05384,26-35,mid,807,self_employed,18,0.4791,mixed,82,0,22,Prime,332615.9
USER_05385,36-50,mid,889,self_employed,29,0.488,mixed,85,0,36,Prime,276850.15
USER_05386,51+,mid,669,salaried,16,0.6172,essentials,29,0,14,Subprime,42442.53
USER_05387,26-35,mid,810,student,6,0.1864,mixed,13,0,39,Prime,305552.96
USER_05388,26-35,very_high,869,salaried,20,0.3384,mixed,50,0,33,Prime,417217.5
USER_05389,18-25,mid,728,salaried,18,0.6419,essentials,71,1,28,Near-Prime,91815.74
USER_05390,51+,low,520,student,2,0.3093,mixed,6,0,17,Deep-Subprime,15687.08
USER_05391,26-35,high,705,self_employed,30,0.5249,lifestyle,13,0,17,Near-Prime,123843.85
USER_05392,51+,low,804,student,11,0.5434,essentials,23,2,14,Prime,226592.75
USER_05393,18-25,low,539,gig,11,0.4513,essentials,33,4,15,Deep-Subprime,10000.0
USER_05394,26-35,mid,710,gig,10,0.4173,mixed,83,0,9,Near-Prime,98683.36
USER_05395,36-50,mid,727,self_employed,14,0.7846,mixed,12,2,13,Near-Prime,83288.32
USER_05396,36-50,very_high,705,salaried,25,0.4542,essentials,8,3,21,Near-Prime,131688.69
USER_05397,36-50,high,900,salaried,33,0.3538,lifestyle,116,0,20,Prime,332301.99
USER_05398,26-35,mid,757,self_employed,30,0.389,mixed,34,0,21,Prime,332441.12
USER_05399,26-35,low,694,salaried,23,0.4343,essentials,42,1,22,Near-Prime,77378.01
USER_05400,26-35,high,880,self_employed,35,0.171,mixed,77,0,28,Prime,271567.2
USER_05401,26-35,mid,746,self_employed,18,0.2884,essentials,56,0,27,Near-Prime,103400.68
USER_05402,36-50,very_high,843,salaried,18,0.3359,mixed,119,0,36,Prime,479705.36
USER_05403,26-35,very_high,859,self_employed,35,0.5216,essentials,63,0,15,Prime,500000.0
USER_05404,36-50,very_high,815,salaried,35,0.2544,lifestyle,48,0,16,Prime,435901.69
USER_05405,36-50,low,728,salaried,21,0.1457,essentials,82,0,16,Near-Prime,58114.76
USER_05406,36-50,high,632,gig,6,0.3725,mixed,57,0,17,Subprime,54223.73
USER_05407,51+,high,831,gig,26,0.2799,mixed,43,0,19,Prime,392764.7
USER_05408,36-50,high,777,salaried,23,0.3416,essentials,101,0,25,Prime,375575.59
USER_05409,51+,high,797,salaried,23,0.2297,mixed,94,0,37,Prime,445551.66
USER_05410,26-35,mid,595,salaried,11,0.3357,mixed,65,0,22,Subprime,49189.74
USER_05411,18-25,mid,761,salaried,32,0.0567,essentials,35,0,31,Prime,265033.77
USER_05412,26-35,low,576,student,1,0.7583,essentials,8,2,15,Subprime,35435.74
USER_05413,36-50,mid,890,salaried,36,0.2965,mixed,116,0,35,Prime,251990.76
USER_05414,51+,high,863,salaried,26,0.3899,lifestyle,87,0,30,Prime,369781.43
USER_05415,18-25,mid,675,gig,19,0.2577,mixed,50,2,13,Subprime,54988.04
USER_05416,36-50,mid,702,self_employed,23,0.1266,essentials,58,5,14,Near-Prime,103770.51
USER_05417,26-35,mid,839,salaried,26,0.5255,mixed,107,0,16,Prime,279124.82
USER_05418,26-35,low,475,salaried,3,0.4684,mixed,33,2,9,Deep-Subprime,16200.96
USER_05419,18-25,mid,811,salaried,25,0.3425,mixed,94,0,12,Prime,352392.64
USER_05420,36-50,very_high,819,salaried,23,0.288,essentials,81,0,13,Prime,408066.61
USER_05421,51+,mid,787,self_employed,23,0.0992,mixed,21,0,34,Prime,291516.9
USER_05422,36-50,mid,688,salaried,29,0.4003,essentials,78,0,25,Near-Prime,101383.19
USER_05423,26-35,mid,601,self_employed,17,0.3865,essentials,56,0,8,Subprime,43185.75
USER_05424,36-50,very_high,782,salaried,24,0.1587,mixed,100,0,22,Prime,500000.0
USER_05425,36-50,very_high,473,salaried,2,0.1321,lifestyle,3,4,12,Deep-Subprime,38092.5
USER_05426,36-50,high,696,salaried,22,0.1854,lifestyle,81,1,27,Near-Prime,107124.02
USER_05427,26-35,mid,341,salaried,5,0.469,mixed,31,5,12,Deep-Subprime,22691.02
USER_05428,18-25,mid,611,self_employed,19,0.682,lifestyle,60,0,25,Subprime,48378.82
USER_05429,18-25,low,390,student,4,0.8943,essentials,17,2,16,Deep-Subprime,17104.71
USER_05430,36-50,very_high,713,salaried,23,0.381,lifestyle,17,0,18,Near-Prime,133740.99
USER_05431,51+,high,886,gig,35,0.3819,essentials,100,0,22,Prime,415156.44
USER_05432,36-50,mid,725,student,14,0.4106,essentials,13,2,12,Near-Prime,90019.84
USER_05433,18-25,mid,711,salaried,9,0.1953,mixed,34,0,11,Near-Prime,90724.56
USER_05434,18-25,high,728,gig,16,0.5984,lifestyle,92,0,16,Near-Prime,118934.35
USER_05435,36-50,low,612,salaried,15,0.6482,mixed,32,1,12,Subprime,25240.16
USER_05436,26-35,very_high,900,salaried,28,0.323,lifestyle,79,0,26,Prime,486971.1
USER_05437,26-35,mid,590,self_employed,11,0.5869,mixed,53,4,16,Subprime,29044.47
USER_05438,51+,mid,821,salaried,29,0.7212,lifestyle,22,0,22,Prime,230115.31
USER_05439,26-35,mid,519,gig,1,0.6117,essentials,14,0,7,Deep-Subprime,22984.14
USER_05440,26-35,high,836,salaried,23,0.2804,lifestyle,32,2,23,Prime,431297.02
USER_05441,18-25,low,742,salaried,25,0.4887,lifestyle,60,0,28,Prime,235641.57
USER_05442,51+,low,642,gig,8,0.3924,essentials,42,0,17,Subprime,40443.37
USER_05443,36-50,low,609,salaried,2,0.6226,essentials,4,0,18,Subprime,37177.57
USER_05444,26-35,mid,583,gig,4,0.2421,essentials,27,5,5,Subprime,41175.81
USER_05445,18-25,low,554,gig,2,0.725,essentials,19,2,1,Deep-Subprime,21490.2
USER_05446,36-50,high,850,self_employed,23,0.1351,lifestyle,78,0,16,Prime,353796.78
USER_05447,36-50,high,662,self_employed,12,0.2149,mixed,58,2,23,Subprime,72905.91
USER_05448,18-25,mid,856,self_employed,24,0.3825,lifestyle,117,0,31,Prime,348815.57
USER_05449,36-50,mid,684,gig,25,0.3001,mixed,91,0,31,Near-Prime,97729.89
USER_05450,51+,mid,681,salaried,13,0.7504,lifestyle,71,1,30,Near-Prime,107595.66
USER_05451,36-50,high,839,salaried,34,0.4773,mixed,57,1,27,Prime,383189.11
USER_05452,18-25,high,696,gig,13,0.3575,essentials,35,0,10,Near-Prime,127794.03
USER_05453,26-35,mid,628,salaried,17,0.5645,lifestyle,67,2,29,Subprime,35926.3
USER_05454,26-35,low,875,self_employed,27,0.2872,essentials,94,0,16,Prime,114373.11
USER_05455,26-35,low,412,gig,6,0.9568,essentials,14,0,16,Deep-Subprime,10000.0
USER_05456,26-35,mid,697,gig,24,0.3276,mixed,77,0,24,Near-Prime,96223.58
USER_05457,26-35,mid,872,self_employed,36,0.25,lifestyle,100,2,40,Prime,328025.77
USER_05458,51+,mid,733,gig,10,0.4628,mixed,80,0,32,Near-Prime,92434.5
USER_05459,18-25,mid,756,salaried,30,0.3928,mixed,49,0,17,Prime,279771.49
USER_05460,18-25,high,891,salaried,28,0.2738,lifestyle,67,0,36,Prime,329365.23
USER_05461,36-50,mid,733,salaried,16,0.3759,essentials,70,1,13,Near-Prime,99004.82
USER_05462,51+,high,900,self_employed,36,0.3961,mixed,23,0,18,Prime,313173.32
USER_05463,26-35,high,873,salaried,34,0.6504,lifestyle,58,0,40,Prime,339105.54
USER_05464,36-50,low,661,salaried,10,0.5256,essentials,41,0,6,Subprime,31687.85
USER_05465,26-35,mid,775,salaried,28,0.2522,essentials,63,0,24,Prime,233609.91
USER_05466,51+,low,623,salaried,18,0.4125,essentials,17,0,7,Subprime,44456.74
USER_05467,26-35,mid,615,salaried,8,0.0441,mixed,50,1,18,Subprime,42274.67
USER_05468,36-50,mid,765,salaried,19,0.425,essentials,87,0,13,Prime,295766.99
USER_05469,51+,high,746,gig,21,0.4714,essentials,30,0,8,Near-Prime,140116.52
USER_05470,36-50,mid,899,self_employed,31,0.561,mixed,64,0,23,Prime,272783.03
USER_05471,26-35,low,689,salaried,29,0.3109,essentials,40,0,28,Near-Prime,78728.3
USER_05472,18-25,high,818,salaried,31,0.2316,mixed,70,0,17,Prime,387808.01
USER_05473,51+,mid,443,salaried,12,0.607,mixed,17,3,10,Deep-Subprime,23214.88
USER_05474,51+,mid,769,gig,24,0.3499,lifestyle,96,0,40,Prime,320920.11
USER_05475,51+,high,730,gig,24,0.4459,essentials,61,0,10,Near-Prime,105801.53
USER_05476,18-25,mid,828,self_employed,31,0.2232,mixed,112,0,33,Prime,300587.05
USER_05477,36-50,mid,758,gig,36,0.495,lifestyle,106,0,35,Prime,202386.59
USER_05478,26-35,low,686,salaried,24,0.2331,essentials,66,0,16,Near-Prime,51778.84
USER_05479,36-50,high,717,salaried,23,0.3781,mixed,27,4,21,Near-Prime,112142.06
USER_05480,26-35,low,300,gig,2,0.5509,essentials,11,2,1,Deep-Subprime,18726.97
USER_05481,36-50,mid,813,self_employed,28,0.5499,essentials,77,0,38,Prime,302312.03
USER_05482,36-50,mid,824,salaried,22,0.851,essentials,69,2,12,Prime,266368.39
USER_05483,51+,mid,757,salaried,36,0.5972,essentials,22,0,14,Prime,283535.77
USER_05484,26-35,very_high,874,salaried,35,0.2237,mixed,26,0,30,Prime,500000.0
USER_05485,26-35,low,649,salaried,17,0.7385,essentials,63,3,20,Subprime,27522.79
USER_05486,26-35,mid,541,salaried,10,0.6383,lifestyle,21,5,12,Deep-Subprime,25993.12
USER_05487,26-35,low,606,student,4,0.7812,essentials,18,3,7,Subprime,30292.98
USER_05488,18-25,mid,806,salaried,21,0.7413,mixed,48,1,26,Prime,271887.38
USER_05489,26-35,mid,719,salaried,20,0.329,mixed,69,1,27,Near-Prime,103018.66
USER_05490,36-50,low,626,self_employed,20,0.6082,essentials,38,3,11,Subprime,37792.35
USER_05491,26-35,mid,804,salaried,21,0.663,mixed,102,0,35,Prime,285775.73
USER_05492,26-35,low,685,salaried,14,0.2878,lifestyle,22,0,16,Near-Prime,60060.79
USER_05493,36-50,mid,864,self_employed,36,0.1016,mixed,57,0,15,Prime,281264.69
USER_05494,36-50,mid,808,salaried,21,0.129,essentials,66,0,22,Prime,262583.82
USER_05495,36-50,low,567,student,9,0.9059,mixed,12,4,10,Subprime,20179.06
USER_05496,26-35,mid,797,salaried,23,0.5497,lifestyle,99,0,22,Prime,245483.79
USER_05497,36-50,low,439,gig,3,0.7229,essentials,5,4,17,Deep-Subprime,14490.91
USER_05498,36-50,very_high,782,salaried,36,0.2015,essentials,69,0,32,Prime,415174.28
USER_05499,26-35,very_high,900,salaried,31,0.3523,essentials,27,2,23,Prime,484064.18
USER_05500,26-35,very_high,786,salaried,29,0.2369,lifestyle,107,0,27,Prime,399628.48
USER_05501,26-35,mid,778,salaried,25,0.4275,essentials,69,0,24,Prime,283924.28
USER_05502,36-50,mid,686,salaried,30,0.246,essentials,84,0,14,Near-Prime,94233.8
USER_05503,36-50,mid,802,gig,28,0.5683,mixed,39,0,28,Prime,226057.24
USER_05504,51+,mid,743,self_employed,30,0.7715,mixed,13,3,17,Near-Prime,99840.79
USER_05505,18-25,low,575,salaried,7,0.8577,mixed,70,5,4,Subprime,39008.23
USER_05506,36-50,mid,864,salaried,27,0.7655,essentials,59,0,21,Prime,237229.83
USER_05507,51+,mid,768,salaried,23,0.2081,mixed,108,0,36,Prime,314685.83
USER_05508,26-35,very_high,705,salaried,23,0.375,mixed,74,0,32,Near-Prime,143873.56
USER_05509,36-50,high,638,salaried,17,0.4015,mixed,70,1,20,Subprime,52540.05
USER_05510,36-50,mid,709,salaried,21,0.3071,mixed,28,1,20,Near-Prime,92319.0
USER_05511,26-35,very_high,815,self_employed,20,0.3424,mixed,111,0,32,Prime,435420.98
USER_05512,26-35,high,753,self_employed,25,0.2797,mixed,24,0,19,Near-Prime,133702.86
USER_05513,51+,high,708,self_employed,30,0.6189,essentials,86,0,16,Near-Prime,130233.65
USER_05514,51+,mid,852,self_employed,32,0.2199,mixed,59,0,14,Prime,293184.97
USER_05515,26-35,mid,837,salaried,23,0.4126,lifestyle,24,0,32,Prime,386561.41
USER_05516,36-50,low,560,salaried,5,0.3942,essentials,8,1,16,Deep-Subprime,19781.53
USER_05517,51+,mid,860,salaried,31,0.2158,mixed,101,0,17,Prime,266757.14
USER_05518,26-35,mid,875,salaried,18,0.1061,lifestyle,31,0,38,Prime,281199.57
USER_05519,51+,low,851,salaried,36,0.2793,essentials,28,0,21,Prime,167985.96
USER_05520,51+,high,712,salaried,30,0.1661,mixed,24,1,15,Near-Prime,112421.69
USER_05521,36-50,mid,744,salaried,17,0.6914,mixed,38,2,18,Near-Prime,105981.36
USER_05522,26-35,mid,773,salaried,32,0.253,essentials,40,0,21,Prime,327468.8
USER_05523,36-50,mid,697,salaried,24,0.5654,mixed,41,0,28,Near-Prime,120761.05
USER_05524,36-50,low,728,salaried,24,0.4444,essentials,53,0,20,Near-Prime,79981.32
USER_05525,36-50,low,782,salaried,36,0.3189,mixed,108,0,16,Prime,100000.0
USER_05526,26-35,mid,382,student,0,0.3695,essentials,12,1,8,Deep-Subprime,30901.25
USER_05527,36-50,mid,830,self_employed,36,0.3079,lifestyle,86,0,21,Prime,286598.49
USER_05528,18-25,high,808,self_employed,23,0.3017,lifestyle,64,0,18,Prime,364785.16
USER_05529,18-25,low,314,student,7,0.3315,essentials,6,3,7,Deep-Subprime,19007.32
USER_05530,36-50,low,605,student,8,0.2419,essentials,7,0,19,Subprime,33971.47
USER_05531,36-50,mid,899,gig,34,0.3036,mixed,31,0,19,Prime,232232.49
USER_05532,26-35,high,620,salaried,10,0.5295,lifestyle,29,5,14,Subprime,54776.52
USER_05533,36-50,mid,680,salaried,22,0.5306,lifestyle,27,0,33,Near-Prime,81712.26
USER_05534,26-35,mid,845,salaried,26,0.3439,lifestyle,39,0,21,Prime,330880.39
USER_05535,36-50,low,592,self_employed,7,0.2852,mixed,48,0,5,Subprime,45321.49
USER_05536,36-50,low,654,salaried,8,0.8447,essentials,26,1,22,Subprime,34217.49
USER_05537,51+,mid,813,salaried,20,0.5812,mixed,41,0,13,Prime,254321.57
USER_05538,36-50,high,696,salaried,9,0.6209,lifestyle,86,0,36,Near-Prime,125023.32
USER_05539,26-35,high,780,salaried,30,0.3342,mixed,64,0,13,Prime,409522.12
USER_05540,36-50,high,768,salaried,23,0.2419,mixed,26,0,24,Prime,349021.78
USER_05541,36-50,low,462,gig,3,0.2747,essentials,40,1,8,Deep-Subprime,17638.05
USER_05542,36-50,low,716,salaried,17,0.4971,lifestyle,32,1,11,Near-Prime,107802.56
USER_05543,18-25,mid,748,salaried,26,0.4353,lifestyle,84,0,31,Near-Prime,85621.13
USER_05544,26-35,low,673,student,3,0.7836,mixed,4,0,19,Near-Prime,75380.21
USER_05545,26-35,high,709,gig,18,0.1823,essentials,62,1,29,Near-Prime,101166.92
USER_05546,26-35,mid,824,salaried,18,0.5571,lifestyle,100,1,36,Prime,278037.19
USER_05547,36-50,very_high,377,salaried,1,0.6498,lifestyle,16,0,5,Deep-Subprime,37925.56
USER_05548,26-35,very_high,765,salaried,15,0.0631,mixed,87,0,32,Near-Prime,140093.75
USER_05549,18-25,mid,723,self_employed,13,0.1896,essentials,12,2,23,Near-Prime,104262.47
USER_05550,36-50,mid,739,student,12,0.4645,essentials,5,0,30,Near-Prime,116542.47
USER_05551,36-50,mid,841,salaried,36,0.4732,essentials,115,0,29,Prime,259775.65
USER_05552,36-50,high,802,self_employed,25,0.3222,mixed,38,0,39,Prime,416863.68
USER_05553,18-25,mid,833,salaried,18,0.5229,mixed,29,0,17,Prime,335702.68
USER_05554,36-50,high,860,salaried,21,0.6176,essentials,111,0,22,Prime,452420.58
USER_05555,26-35,low,695,gig,15,0.4038,mixed,30,0,30,Near-Prime,74027.17
USER_05556,18-25,mid,616,gig,19,0.7788,mixed,32,1,17,Subprime,53064.38
USER_05557,36-50,mid,868,salaried,20,0.5921,lifestyle,73,0,38,Prime,290762.17
USER_05558,36-50,high,899,gig,25,0.1944,mixed,54,0,34,Prime,447238.22
USER_05559,18-25,mid,698,salaried,18,0.7154,lifestyle,85,0,32,Near-Prime,119508.19
USER_05560,36-50,mid,771,salaried,24,0.0991,mixed,78,0,32,Prime,303913.31
USER_05561,51+,low,359,salaried,15,0.6282,mixed,36,5,9,Deep-Subprime,18409.82
USER_05562,51+,low,797,student,7,0.3121,essentials,1,0,15,Prime,247794.86
USER_05563,36-50,low,822,student,6,0.2908,essentials,17,0,36,Prime,182879.22
USER_05564,51+,high,858,salaried,33,0.4164,mixed,23,0,30,Prime,431389.53
USER_05565,26-35,high,345,salaried,2,0.88,lifestyle,41,3,5,Deep-Subprime,26968.65
USER_05566,18-25,mid,848,salaried,35,0.4541,essentials,111,0,22,Prime,264813.95
USER_05567,26-35,mid,740,salaried,30,0.776,mixed,52,3,8,Near-Prime,116219.26
USER_05568,51+,high,882,salaried,36,0.6904,mixed,42,1,22,Prime,400635.67
USER_05569,36-50,high,766,self_employed,36,0.1722,essentials,75,0,20,Prime,354412.83
USER_05570,51+,low,581,self_employed,19,0.3822,lifestyle,38,0,25,Subprime,26258.92
USER_05571,26-35,low,803,student,6,0.4094,essentials,13,0,9,Prime,239679.12
USER_05572,18-25,low,776,student,3,0.4664,mixed,11,0,15,Prime,244311.58
USER_05573,36-50,high,733,salaried,30,0.7062,lifestyle,48,0,38,Near-Prime,107584.32
USER_05574,18-25,mid,625,gig,8,0.7377,lifestyle,12,2,11,Subprime,53616.97
USER_05575,36-50,very_high,821,salaried,36,0.0946,lifestyle,95,0,25,Prime,489699.84
USER_05576,26-35,high,772,salaried,28,0.6978,lifestyle,115,0,40,Prime,414063.63
USER_05577,26-35,low,380,gig,1,0.548,mixed,24,1,13,Deep-Subprime,22256.73
USER_05578,36-50,high,742,gig,10,0.3717,lifestyle,21,0,17,Near-Prime,128424.73
USER_05579,51+,low,605,student,2,0.7479,mixed,3,4,4,Subprime,28054.53
USER_05580,26-35,low,651,student,1,0.6922,essentials,2,0,19,Subprime,30146.54
USER_05581,18-25,mid,720,self_employed,22,0.7808,mixed,47,0,26,Near-Prime,109352.56
USER_05582,36-50,mid,896,salaried,29,0.556,lifestyle,20,0,29,Prime,201859.8
